,NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_SABATISTA,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_MACA,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,IN_CERTIFICADO,NO_ENTIDADE_CERTIFICACAO,CO_UF_ENTIDADE_CERTIFICACAO,SG_UF_ENTIDADE_CERTIFICACAO,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q029,Q030,Q031,Q032,Q033,Q034,Q035,Q036,Q037,Q038,Q039,Q040,Q041,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050
1354,e2888a42ebc67e0f1d6b4e9eb84bda2ff7d692f0,2016,2802908,Itabaiana,28,SE,39,M,,3,1,2802106,Estância,28,SE,1,3,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2802908,Itabaiana,28,SE,1,1,1,1,b4a02cd8ac876de9246c6991108f06b08276efcb,d336238849755f8c4d1cd790530784e08eecb16a,8e96f88c98d6d1935e42b26f9b3095534a586845,867528592eca782394fd2383a63e97ce76e4ff57,474.3,575.5,540.6,437.2,EDCEBCCBABADECEACCEEACBCCAAAADCBBAEDDEBECADDA,AEAADDEDDABEADBCEABAADCAADECDCABADABCBBBCDCCA,99999ACBEECAAACACCDEAEDAADEEBEECABBBBBDCCBEABACCDA,DAABCBDEEAEDCEEDCBCACEBCDAACADCCDABEEDCABBBCD,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,100,100,80,80,60,420,C,B,C,B,1,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,B,A,B,B,B,G,E,3,5,5,5,2,3,5,1,3,3,0,5,,A,D,B,D,A,A,D,C,D
1355,f31af01de92aa4cb28b1b8e7a2dcee595e780798,2016,2511202,Pedras de Fogo,25,PB,19,F,0,4,1,2607653,Itambé,26,PE,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2611606,Recife,26,PE,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,0,,,,,,,,,,,,C,B,B,B,6,B,A,B,C,A,A,B,B,A,A,A,A,A,C,B,A,B,A,B,B,A,,,,,,,,4,5,0,1,0,4,5,,A,A,A,A,A,A,D,A,A
1356,795a0df329a25345ba0f29806eda1fc9deaf6b85,2016,4119152,Pinhais,41,PR,18,F,0,3,1,4119152,Pinhais,41,PR,2,0,2,1,0,41135970,4119152,Pinhais,41,PR,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4119152,Pinhais,41,PR,1,1,1,1,eb768e63c4de44bce99c194a3b43c8a125cff227,a5deb20e1afb97c234cf49e9d25b18ad8b1e96f0,b1cdb364c5ea54ff764c05085a9667c4e645303a,078fc8203aa100a6bcb460a4bc12b2594dbd3647,559,617,563.6,542.9,EBEECBDCBEBCCDADECDDCCACDADACCCBAEAABDBABABBD,DCEABAAEEDEBECECEEECDBCCAEDACBDCBBBAAADEEECEE,AADEA99999AADEAEEDAAEDCCAABDBCAEDEBABAACCEEAEBBEBB,CBECEBAEEDCEDBBAABDDABCDECDDBBBDCDACBDAAAECCE,0,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,120,120,100,120,80,540,F,E,E,D,5,K,A,C,E,D,A,B,B,B,B,B,A,B,E,A,A,E,B,D,B,C,D,C,0,0,5,5,5,3,5,2,5,5,2,3,5,A,A,A,A,B,A,A,A,B
1357,d433c5c2e5bc6d316d34949b7e718f39b7ac9186,2016,3136702,Juiz de Fora,31,MG,26,M,0,1,1,3136702,Juiz de Fora,31,MG,1,9,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3136702,Juiz de Fora,31,MG,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,0,,,,,,,,,,,,D,E,B,B,4,F,A,C,D,B,A,B,B,B,A,B,A,A,C,A,A,D,B,B,B,C,B,E,2,2,2,2,3,5,5,5,5,5,5,5,5,A,A,B,A,A,A,A,B,A
1358,1bce13da77b1a453052f5f6b8b9535abce58f691,2016,3133808,Itaúna,31,MG,25,M,0,3,1,3133808,Itaúna,31,MG,1,8,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3133808,Itaúna,31,MG,1,1,1,1,b4a02cd8ac876de9246c6991108f06b08276efcb,d336238849755f8c4d1cd790530784e08eecb16a,606e4f1d7efce5aeaabc3cf54ce3c2bc7f1bab75,3c195e1f8dee7de55d8c894c7d0ae1bfb8da7227,654.1,705.3,658.3,622.6,BADCCACABDAABCAADEDEECCACBCCADDDCEDBEDBEECBCB,AEBCBAEDDBDDADCCECADBDAAADEDDADCECADAABBADCEC,EAEAA99999AEABBDAACBBCCABADCEBAAEAABEBBCABABABEADB,CBBEDBABDDBACCDACCDDDCADBBBDBBDDBDBCBECCACBEC,0,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,120,140,120,120,60,560,E,E,D,F,5,A,A,B,D,C,A,B,A,B,A,B,A,B,E,B,A,E,B,C,B,B,F,E,5,0,5,5,5,5,5,0,5,0,5,5,,A,A,A,A,A,A,A,A,A
1359,27af93fe9d8a392cf98c3aad9d446b5ec880aaf6,2016,2927408,Salvador,29,BA,19,F,0,3,1,2927408,Salvador,29,BA,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2927408,Salvador,29,BA,1,1,1,1,325cfdb12c6ed904e8437396f0897e0b558e2fc4,95d8ca5eb2f48e3c56e26863ad6d18c6060bca68,b1cdb364c5ea54ff764c05085a9667c4e645303a,078fc8203aa100a6bcb460a4bc12b2594dbd3647,551,562.9,581.6,385,BEAAABECBDBCBECBCCEEEBBEECEBCDECEDAEAEBDCEEEE,ECEBAADBEABDDCDAADBBCEAABBABABEADDAADDBCAABBB,DACEA99999AADEDBBBAAEAECDABAEEDCDBDDECDEDECCDABEBB,AABCDABBBCCBBDACADCDCABCEBCC*BDABCECAEABACCBC,0,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,140,160,160,160,120,740,E,E,D,D,3,B,A,B,C,A,A,A,A,A,A,A,A,A,B,A,A,C,A,B,B,B,D,E,5,5,5,5,5,5,5,5,5,5,5,5,,B,A,A,A,A,A,A,A,A
1360,7984ea01fbfeb6f46637558bc333e8f8447c2b2a,2016,2708501,São Luís do Quitunde,27,AL,23,M,0,3,1,2704302,Maceió,27,AL,1,5,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2708501,São Luís do Quitunde,27,AL,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,1,,,,,,,,,,,,B,D,C,F,5,C,A,B,C,A,B,B,A,A,A,A,A,A,B,B,A,D,A,A,A,B,,,,,,,,1,5,2,5,5,0,5,,A,A,B,A,A,A,A,C,A
1361,8c5619f1485a1be684dcf5fa648dd0dcc3707184,2016,3300209,Araruama,33,RJ,16,F,0,1,1,3304557,Rio de Janeiro,33,RJ,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3304557,Rio de Janeiro,33,RJ,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,0,,,,,,,,,,,,E,E,C,B,4,G,A,B,C,B,A,B,A,B,A,B,A,B,B,B,A,D,B,B,B,A,,,,,,,,5,5,5,5,5,5,5,,C,A,A,A,C,A,D,A,A
1362,4a717c7ebee254ffa0f029d9b2cd946f8f60dfba,2016,3548906,São Carlos,35,SP,18,M,0,1,1,3529401,Mauá,35,SP,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3548906,São Carlos,35,SP,1,1,1,1,b4a02cd8ac876de9246c6991108f06b08276efcb,d336238849755f8c4d1cd790530784e08eecb16a,b1cdb364c5ea54ff764c05085a9667c4e645303a,078fc8203aa100a6bcb460a4bc12b2594dbd3647,547.9,583.8,586.8,565.4,BACBDEDDADABDCDEBEBEEDECCBEBABADCACBAABADDECB,CABAAAEDEADEACDCCCAEADBAADEEDABCBCADCEAEAADEE,DEBEA99999AACEADBDBADDDDDADDCCDAEBACEAECDCAACAEEBB,CAECDCAADCEDDEBEABADCADCCDCCECADDACCABADABCCB,0,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,160,160,120,160,80,680,E,D,B,B,4,E,A,B,D,C,A,B,A,B,A,B,A,A,C,B,A,E,A,B,B,A,,,,,,,,4,4,4,3,5,2,4,,A,A,A,A,A,A,A,A,A
1363,89148a7b5de88a3656ccf50c8bbc14ab1221529b,2016,3304557,Rio de Janeiro,33,RJ,25,M,0,1,1,3304557,Rio de Janeiro,33,RJ,1,7,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3304557,Rio de Janeiro,33,RJ,1,1,1,1,eb768e63c4de44bce99c194a3b43c8a125cff227,a5deb20e1afb97c234cf49e9d25b18ad8b1e96f0,9bbf3e09785a722b5662c744af0388cb864e0051,031934854425cbe102be6da94980b1e4d9b6e3e2,617,667.4,641,693.9,EBBEDCBDBABAAEDAECDDCAABCEDEECACBADCDDCDABBCA,DCEDAAAADCABDCBEABEDDACBBDDACEADDBDCCADEAEEEE,99999CCBEBABCBCCABAADBADCEAABEBAABBAAEBBADCBBBCDAE,DADCCACEDDCBDDBCDDBCCEAECAAEDCBBEDDDCEBBADDCC,1,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,1,160,120,140,140,120,680,E,F,B,D,3,E,A,C,C,A,A,B,B,B,A,B,A,A,C,A,B,D,B,C,B,B,F,E,1,0,2,2,5,4,5,3,3,0,0,2,,C,A,A,A,A,B,A,A,A
1364,77b0d08e66c482f75d4c5ce4ef8e502a23c46dfc,2016,2304400,Fortaleza,23,CE,25,M,0,2,1,2304400,Fortaleza,23,CE,1,6,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2304400,Fortaleza,23,CE,1,1,1,1,b4a02cd8ac876de9246c6991108f06b08276efcb,d336238849755f8c4d1cd790530784e08eecb16a,606e4f1d7efce5aeaabc3cf54ce3c2bc7f1bab75,3c195e1f8dee7de55d8c894c7d0ae1bfb8da7227,435,572.1,486.3,450.7,EADADCAEBDABDBBACEAABBCDCEBDEDADBACDAACEDDAAC,AEADDBBADAADEECCEAADADCCCEEBDACDEDADBEBBCDCCA,99999BBCDBCEBCCCEDEDAEEDEEAAACCABBAEAADAECBBABAECE,AAADCBBEBABAABBAABAECDEBBEBAAEAECADEDEDAADBBB,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,140,80,80,100,120,520,D,D,B,B,3,C,A,B,C,A,B,B,A,B,B,A,A,A,B,A,A,D,A,B,A,B,D,A,5,4,5,5,5,5,5,4,5,5,5,5,,A,A,A,A,A,A,A,A,A
1365,456128266f63e29dfa2cbcc3f03c667bdf729472,2016,2913606,Ilhéus,29,BA,40,F,0,2,1,2913606,Ilhéus,29,BA,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2913606,Ilhéus,29,BA,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,1,,,,,,,,,,,,B,B,A,B,3,C,A,B,C,B,A,B,B,A,A,A,A,A,B,B,A,C,A,B,B,B,D,C,5,3,5,5,5,5,5,0,0,0,0,5,,A,A,B,B,A,A,A,C,A
1366,0d60730792ac9f5d2de965732a22c1a89610f233,2016,2504009,Campina Grande,25,PB,26,F,0,2,1,2504009,Campina Grande,25,PB,1,6,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2504009,Campina Grande,25,PB,1,1,0,0,325cfdb12c6ed904e8437396f0897e0b558e2fc4,95d8ca5eb2f48e3c56e26863ad6d18c6060bca68,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,395.9,461,,,ABCDBACDBCACDEBCEDAECDEACABCECDBEEACEBDADCDBA,BAEBCDACDDBACCBCBDBCEEACBACDACDEDCACABDCEBDAB,,,0,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,,,,,,,,,,B,D,B,B,6,C,A,C,D,B,B,B,B,A,A,A,A,A,C,A,A,D,A,B,B,B,K,D,5,5,1,5,4,5,5,3,5,3,3,3,,B,B,B,B,A,B,B,B,A
1367,55cc92e9f80a52889dbcb07cac424aef54acc0a6,2016,3145208,Nova Serrana,31,MG,21,F,0,3,1,3145208,Nova Serrana,31,MG,1,3,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3145208,Nova Serrana,31,MG,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,1,,,,,,,,,,,,B,B,B,B,4,D,A,B,C,B,C,B,A,A,A,A,A,A,B,B,A,E,A,B,B,C,D,C,5,0,2,5,5,5,3,3,5,5,5,5,5,A,B,A,A,A,A,B,A,A
1368,d9ee8e63adc9c68243d5f7f67ab664affc888063,2016,4106902,Curitiba,41,PR,22,M,,1,1,4106902,Curitiba,41,PR,1,5,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4106902,Curitiba,41,PR,1,1,1,1,b4a02cd8ac876de9246c6991108f06b08276efcb,d336238849755f8c4d1cd790530784e08eecb16a,8e96f88c98d6d1935e42b26f9b3095534a586845,867528592eca782394fd2383a63e97ce76e4ff57,388.7,397.3,461.4,401.7,AABAECCEABCCDDCCCABABEDCABDBBCADCEBDAEDCEDAED,ACDBDCCBAECCBACEECABDCEEADBCEAAEDBADACECDAECD,99999.BCDBEADCDDCDDAACDEBADCDBADAACBECADCEDBDBDBBD,EBABBBBEDDABBACDCBACECBEBDACABEBCCCEACCBBABAB,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,80,40,40,80,20,260,D,D,D,B,3,C,B,B,B,B,A,B,A,A,A,B,A,A,B,A,A,B,B,B,B,B,B,D,5,5,5,5,5,5,5,5,5,5,5,5,,A,A,A,A,A,A,A,A,A
1369,b5b9eb172faf2b022a1d5976dfbf4e24b537fb18,2016,1302603,Manaus,13,AM,22,F,0,1,1,1302603,Manaus,13,AM,1,5,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1302603,Manaus,13,AM,1,1,1,1,13c66de1e06806125b8e33e8e1e0feb219e7d793,c160b83222d6c25bd763d7f2c3988c92e605fc9a,b1cdb364c5ea54ff764c05085a9667c4e645303a,078fc8203aa100a6bcb460a4bc12b2594dbd3647,465.6,574.5,505.8,421.6,EEBADCBACEDEEBEDDDBBBACABACCBADAECDBCCADEDEBA,EDDEDCADACECDAEBBECEBDCCDADCDBABBDDCDAECBACBD,99999ECECEEAEBBABBAEBBBCABDDDCBDEAACECCBCBBCECEEAE,BDBDCABECEACBDACBDCBCCCAEDC.DEDBCACCABCEACCAC,1,EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA,EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,120,120,120,120,40,520,C,E,F,B,3,C,A,B,D,A,A,B,A,B,A,A,A,A,C,A,A,D,A,B,A,B,F,E,5,0,5,5,5,5,5,5,5,5,5,5,,A,A,A,A,A,A,A,C,A
1370,05a5adb5081554b0e7ea802203498726bda106d9,2016,3127701,Governador Valadares,31,MG,22,M,0,1,1,3127701,Governador Valadares,31,MG,1,5,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3127701,Governador Valadares,31,MG,0,0,0,0,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,4a934273b8b55e10bc9ef5b13eae098792114786,,,,,,,,,1,,,,,,,,,,,,C,E,C,B,3,C,A,B,D,A,B,B,A,B,B,B,A,A,C,B,A,D,B,B,B,C,E,E,5,0,4,4,3,5,5,5,5,4,4,5,5,A,A,A,A,A,A,A,A,A
1371,cac04511194ce160515f3f1b6599d9fcab31459a,2016,2927408,Salvador,29,BA,21,F,0,3,1,2927408,Salvador,29,BA,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DA BAHIA,29,BA,2927408,Salvador,29,BA,1,1,1,1,b4a02cd8ac876de9246c6991108f06b08276efcb,d336238849755f8c4d1cd790530784e08eecb16a,606e4f1d7efce5aeaabc3cf54ce3c2bc7f1bab75,3c195e1f8dee7de55d8c894c7d0ae1bfb8da7227,411.4,519.3,484.6,503.2,BDCBACEBDCAEDCBBCCABAEDBACBEDDCEACDBDAECEDEAC,ACACEBEEEABDDAEECCAEDCBABDBBDECEBAACECBBADAEE,EBCDA99999AEDBCBDABCADBCDAECBEDBCACA.ACDEDCBACEADA,CDEADEEADBAEAECCDECDBDBABCBDABCADBEDBCDAECCAD,0,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,120,100,80,120,80,500,E,E,B,B,2,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,B,A,A,B,G,B,5,5,5,5,5,5,5,5,5,5,5,5,,A,A,A,B,C,A,A,C,D
